# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(StepIndex),%float(StepHeading),%float(StepDistanceX),%float(StepDistanceY),%float(StepDistance),%float(StepTime),%float(StepAmplitude),%float(StepDutyCucle),%float(StepRatio),%float(Altitude),%float(Confidence),%float(AltitudeOffset) %int(BatteryLevel) %float(RawGyroX),%float(RawGyroY),%float(RawGyroZ) %float(RawAccelX),%float(RawAccelY),%float(RawAccelZ) %float(RawCompassX),%float(RawCompassY),%float(RawCompassZ) %float(CorrectedGyroX),%float(CorrectedGyroY),%float(CorrectedGyroZ) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ) %float(CorrectedCompassX),%float(CorrectedCompassY),%float(CorrectedCompassZ) %float(LinearAccelX),%float(LinearAccelY),%float(LinearAccelZ)"
06/17/24 13:26:53.018688 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.74949,-0.17034,-0.05004 -0.14575,-0.28223,1.07251 -0.09600,-0.03300,-0.55050 0.74949,-0.17034,-0.05004 -0.14575,-0.28223,1.07251 -0.09568,-0.03198,-0.55071 -0.27944,0.07184,-0.15570
06/17/24 13:26:53.062351 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.61961,-0.14585,0.11498 -0.25775,-0.45233,0.97266 -0.09600,-0.04650,-0.55650 0.61961,-0.14585,0.11498 -0.25775,-0.45233,0.97266 -0.09578,-0.04623,-0.55616 -0.37803,0.03307,0.08339
06/17/24 13:26:53.106804 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -1.03587,-0.00213,0.73672 -0.09344,-0.93921,1.41010 -0.10200,-0.05400,-0.55650 -1.03587,-0.00213,0.73672 -0.09344,-0.93921,1.41010 -0.10006,-0.05541,-0.55494 -0.25220,0.64680,0.32195
06/17/24 13:26:53.150902 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 1.11359,0.11817,0.83573 0.51483,-0.97711,0.60883 -0.08700,-0.05700,-0.55950 1.11359,0.11817,0.83573 0.51483,-0.97711,0.60883 -0.08835,-0.05448,-0.55888 0.50808,-0.01961,0.60922
06/17/24 13:26:53.195236 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.63664,-0.03833,-0.10966 0.04150,-0.35925,0.74774 -0.09300,-0.07050,-0.55050 0.63664,-0.03833,-0.10966 0.04150,-0.35925,0.74774 -0.09061,-0.06971,-0.55091 -0.03698,-0.17319,0.07012
06/17/24 13:26:53.239510 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.02449,-0.77504,0.73778 -0.58948,-0.76636,0.91730 -0.09600,-0.07800,-0.55800 0.02449,-0.77504,0.73778 -0.58948,-0.76636,0.91730 -0.09562,-0.07766,-0.55848 -0.64845,0.05575,0.49103
06/17/24 13:26:53.283161 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.55467,-1.16682,1.28180 0.15607,-0.42688,0.56268 -0.10950,-0.07950,-0.54750 0.55467,-1.16682,1.28180 0.15607,-0.42688,0.56268 -0.10828,-0.07919,-0.54725 0.11224,-0.30673,0.17315
06/17/24 13:26:53.327560 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.10753,-0.92835,1.16469 0.30341,-0.37036,0.50037 -0.13500,-0.09150,-0.54600 0.10753,-0.92835,1.16469 0.30341,-0.37036,0.50037 -0.13379,-0.08873,-0.54714 0.24910,-0.36134,0.09825
06/17/24 13:26:53.371777 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.33536,-1.04652,1.14766 0.04980,-0.40845,0.67853 -0.14850,-0.08400,-0.55200 -0.33536,-1.04652,1.14766 0.04980,-0.40845,0.67853 -0.14572,-0.08778,-0.55268 -0.03446,-0.22056,0.14490
06/17/24 13:26:53.415535 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.02555,-1.05930,1.20408 0.23273,-0.38251,0.86255 -0.16200,-0.07950,-0.54300 -0.02555,-1.05930,1.20408 0.23273,-0.38251,0.86255 -0.15631,-0.08181,-0.54550 0.06071,-0.03006,-0.00181
06/17/24 13:26:53.459709 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.04471,-0.41840,1.19450 0.25378,-0.33716,0.98584 -0.18150,-0.08400,-0.54450 0.04471,-0.41840,1.19450 0.25378,-0.33716,0.98584 -0.17890,-0.07994,-0.53996 0.00986,0.07038,-0.06442
06/17/24 13:26:53.503258 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.45779,-0.43330,0.83892 0.08746,-0.33636,0.94098 -0.18150,-0.07950,-0.53850 0.45779,-0.43330,0.83892 0.08746,-0.33636,0.94098 -0.17943,-0.08019,-0.54006 -0.11633,-0.00414,0.03107
06/17/24 13:26:53.547497 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.23528,-0.51315,0.51953 0.18542,-0.22668,1.00323 -0.19350,-0.08400,-0.53550 0.23528,-0.51315,0.51953 0.18542,-0.22668,1.00323 -0.18156,-0.08096,-0.53962 -0.08959,0.03792,-0.08340
06/17/24 13:26:53.591637 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.53870,-0.18418,0.18737 0.47754,-0.93317,0.86877 -0.19950,-0.09000,-0.53400 -0.53870,-0.18418,0.18737 0.47754,-0.93317,0.86877 -0.19765,-0.09043,-0.53302 0.48193,0.20928,0.39875
06/17/24 13:26:53.635208 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.26083,-0.91451,-0.79421 0.37201,-0.88611,1.72064 -0.20700,-0.07650,-0.53100 0.26083,-0.91451,-0.79421 0.37201,-0.88611,1.72064 -0.20356,-0.08089,-0.53364 -0.00183,0.95595,0.24175
06/17/24 13:26:53.679611 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 1.49792,-0.31726,-0.44608 -0.24664,-0.73572,0.51801 -0.21750,-0.09450,-0.52650 1.49792,-0.31726,-0.44608 -0.24664,-0.73572,0.51801 -0.21755,-0.08924,-0.52711 -0.13269,-0.38338,0.68747
06/17/24 13:26:53.723801 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.23102,-0.01490,1.90035 -0.68494,-0.57593,0.24182 -0.22500,-0.10500,-0.52350 0.23102,-0.01490,1.90035 -0.68494,-0.57593,0.24182 -0.22452,-0.10506,-0.52383 -0.42157,-0.71099,0.77334
06/17/24 13:26:53.768185 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.19695,-0.39178,1.65016 0.33881,-0.66656,0.93439 -0.22350,-0.09450,-0.52200 -0.19695,-0.39178,1.65016 0.33881,-0.66656,0.93439 -0.22326,-0.09729,-0.52177 0.27632,0.15667,0.13392
06/17/24 13:26:53.812393 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.23847,0.25657,0.79101 0.52539,-0.37628,0.78448 -0.22650,-0.07950,-0.52050 0.23847,0.25657,0.79101 0.52539,-0.37628,0.78448 -0.22801,-0.07917,-0.52117 0.33500,-0.05914,-0.18864
06/17/24 13:26:53.856022 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.20547,0.76546,0.14372 0.08258,-0.43005,0.64233 -0.22350,-0.08100,-0.52800 -0.20547,0.76546,0.14372 0.08258,-0.43005,0.64233 -0.22396,-0.08181,-0.52786 0.08161,-0.23888,0.13564
06/17/24 13:26:53.900433 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.07772,0.27361,-0.24486 -0.11505,-0.39325,0.82001 -0.20700,-0.07500,-0.53100 -0.07772,0.27361,-0.24486 -0.11505,-0.39325,0.82001 -0.21212,-0.07997,-0.52871 -0.14219,-0.11094,0.17220
06/17/24 13:26:53.944119 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.15650,0.08091,-0.01810 -0.20959,-0.30469,0.88092 -0.21000,-0.08550,-0.52950 -0.15650,0.08091,-0.01810 -0.20959,-0.30469,0.88092 -0.20954,-0.08324,-0.52672 -0.25579,-0.09112,0.14589
06/17/24 13:26:53.988312 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.20867,0.13734,0.16927 -0.03088,-0.27734,0.90942 -0.20700,-0.07050,-0.53250 -0.20867,0.13734,0.16927 -0.03088,-0.27734,0.90942 -0.20668,-0.07236,-0.53311 -0.08903,-0.05312,0.02043
06/17/24 13:26:54.032608 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.09262,-0.13308,0.15331 -0.01306,-0.31036,0.91919 -0.19800,-0.06900,-0.53100 -0.09262,-0.13308,0.15331 -0.01306,-0.31036,0.91919 -0.20616,-0.07243,-0.53348 -0.03974,-0.03160,0.04509
06/17/24 13:26:54.076202 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.12775,-0.20228,0.43117 -0.03009,-0.25360,1.02838 -0.20550,-0.06900,-0.53250 0.12775,-0.20228,0.43117 -0.03009,-0.25360,1.02838 -0.20307,-0.07026,-0.53135 -0.10273,0.05462,0.00316
06/17/24 13:26:54.120483 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.42372,0.09475,0.60364 0.16425,-0.18420,1.13605 -0.20400,-0.06900,-0.53850 0.42372,0.09475,0.60364 0.16425,-0.18420,1.13605 -0.20070,-0.06800,-0.53246 -0.00730,0.14770,-0.18506
06/17/24 13:26:54.164604 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.51102,-0.07239,0.08730 -0.07605,-0.68640,0.76837 -0.19650,-0.07950,-0.53400 0.51102,-0.07239,0.08730 -0.07605,-0.68640,0.76837 -0.19794,-0.07595,-0.53357 0.21989,-0.08284,0.42164
06/17/24 13:26:54.208248 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.69200,0.08623,0.78888 -0.48206,-1.03192,1.71924 -0.19500,-0.07650,-0.52500 -0.69200,0.08623,0.78888 -0.48206,-1.03192,1.71924 -0.19502,-0.07821,-0.52520 -0.09547,0.93143,0.71657
06/17/24 13:26:54.252697 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 1.34461,-0.05749,1.18386 0.35309,-0.93494,0.50989 -0.19650,-0.07350,-0.52800 1.34461,-0.05749,1.18386 0.35309,-0.93494,0.50989 -0.19375,-0.07326,-0.52823 0.77999,-0.25224,0.30204
06/17/24 13:26:54.296829 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.02129,-0.15863,-0.05642 0.41284,-0.21320,0.60797 -0.19950,-0.09300,-0.53250 0.02129,-0.15863,-0.05642 0.41284,-0.21320,0.60797 -0.19924,-0.08842,-0.53373 0.30758,-0.34322,-0.24403
06/17/24 13:26:54.341042 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.60683,-0.75801,0.35878 -0.53522,-0.57428,0.96350 -0.19500,-0.07650,-0.52650 -0.60683,-0.75801,0.35878 -0.53522,-0.57428,0.96350 -0.19516,-0.07810,-0.52743 -0.21766,0.05821,0.61433
06/17/24 13:26:54.385445 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.01384,-1.21792,0.91877 -0.05786,-0.54022,0.80597 -0.20850,-0.07500,-0.52350 0.01384,-1.21792,0.91877 -0.05786,-0.54022,0.80597 -0.20765,-0.07560,-0.52304 0.10954,-0.07507,0.27798
06/17/24 13:26:54.429043 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.10753,-0.99010,1.18173 0.27393,-0.38177,0.62378 -0.23550,-0.07050,-0.51600 0.10753,-0.99010,1.18173 0.27393,-0.38177,0.62378 -0.23391,-0.07051,-0.51640 0.25266,-0.26226,-0.04237
06/17/24 13:26:54.473415 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.22251,-0.83360,0.91983 0.26538,-0.36023,0.62323 -0.23850,-0.06750,-0.50700 -0.22251,-0.83360,0.91983 0.26538,-0.36023,0.62323 -0.23700,-0.06778,-0.50981 0.21427,-0.26511,-0.05129
06/17/24 13:26:54.517014 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.38326,-0.77824,0.68349 0.31604,-0.36328,0.87018 -0.25650,-0.05100,-0.50100 -0.38326,-0.77824,0.68349 0.31604,-0.36328,0.87018 -0.25781,-0.05338,-0.50319 0.12513,-0.01741,-0.08903
06/17/24 13:26:54.561169 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.14053,-0.43224,0.51741 0.27747,-0.32593,0.96014 -0.26850,-0.05250,-0.49650 -0.14053,-0.43224,0.51741 0.27747,-0.32593,0.96014 -0.26737,-0.05306,-0.49634 0.02141,0.04948,-0.05671
06/17/24 13:26:54.605499 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.31832,-0.21825,0.39710 0.16052,-0.41797,0.97247 -0.27150,-0.04950,-0.48600 0.31832,-0.21825,0.39710 0.16052,-0.41797,0.97247 -0.26964,-0.04850,-0.48744 0.02324,0.06599,0.09645
06/17/24 13:26:54.649082 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.40456,-0.02129,0.30235 0.22443,-0.20532,0.87695 -0.26850,-0.04350,-0.49650 0.40456,-0.02129,0.30235 0.22443,-0.20532,0.87695 -0.27326,-0.04226,-0.49497 -0.05148,-0.07532,-0.06239
06/17/24 13:26:54.693203 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.05430,0.13201,-0.06175 0.39661,-0.47424,0.85217 -0.26550,-0.05250,-0.49050 -0.05430,0.13201,-0.06175 0.39661,-0.47424,0.85217 -0.26542,-0.05237,-0.49020 0.27438,0.01519,-0.05000
06/17/24 13:26:54.737556 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.86554,-0.68455,-0.79634 0.37476,-0.83124,1.61932 -0.27300,-0.04650,-0.49200 -0.86554,-0.68455,-0.79634 0.37476,-0.83124,1.61932 -0.26876,-0.04825,-0.48972 0.19068,0.83968,0.18121
06/17/24 13:26:54.781265 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 1.08272,-0.20441,-1.19131 0.13666,-0.81812,0.93427 -0.27000,-0.05100,-0.48600 1.08272,-0.20441,-1.19131 0.13666,-0.81812,0.93427 -0.27038,-0.05000,-0.48652 0.31303,0.13091,0.42882
06/17/24 13:26:54.825531 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.84318,0.60683,0.65048 -0.38342,-0.54431,0.28436 -0.26550,-0.06300,-0.48750 0.84318,0.60683,0.65048 -0.38342,-0.54431,0.28436 -0.26683,-0.06299,-0.48691 0.08502,-0.68814,0.64781
06/17/24 13:26:54.869885 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.41520,0.13308,1.12424 -0.04266,-0.51257,0.45447 -0.26100,-0.06900,-0.49200 -0.41520,0.13308,1.12424 -0.04266,-0.51257,0.45447 -0.26095,-0.07280,-0.49114 0.21813,-0.44482,0.33954
06/17/24 13:26:54.914120 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.54296,-0.20121,0.12775 0.47974,-0.50519,0.83386 -0.26100,-0.06000,-0.49050 -0.54296,-0.20121,0.12775 0.47974,-0.50519,0.83386 -0.26062,-0.05983,-0.49068 0.32672,0.03113,-0.10346
06/17/24 13:26:54.958462 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.55573,0.68881,-0.51847 0.29633,-0.48712,1.07056 -0.25650,-0.04950,-0.49350 -0.55573,0.68881,-0.51847 0.29633,-0.48712,1.07056 -0.25789,-0.04840,-0.49286 0.10592,0.20806,0.02359
06/17/24 13:26:55.002102 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.30129,0.99329,-0.37900 -0.07599,-0.54803,0.83905 -0.24450,-0.04200,-0.49800 0.30129,0.99329,-0.37900 -0.07599,-0.54803,0.83905 -0.24764,-0.04278,-0.49895 0.05087,-0.05397,0.33551
06/17/24 13:26:55.046337 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.03726,0.49185,-0.40988 -0.25275,-0.34717,0.68823 -0.23550,-0.05700,-0.50550 0.03726,0.49185,-0.40988 -0.25275,-0.34717,0.68823 -0.23533,-0.05639,-0.50470 -0.12996,-0.27802,0.34630
06/17/24 13:26:55.090183 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.31513,0.38752,-0.21505 -0.10333,-0.33734,0.80115 -0.22500,-0.05400,-0.51300 -0.31513,0.38752,-0.21505 -0.10333,-0.33734,0.80115 -0.22443,-0.05227,-0.50975 -0.08603,-0.15145,0.19718
06/17/24 13:26:55.134289 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.22889,0.22783,-0.24912 0.05768,-0.34082,0.84680 -0.20850,-0.04650,-0.50550 -0.22889,0.22783,-0.24912 0.05768,-0.34082,0.84680 -0.21183,-0.04936,-0.50764 0.00240,-0.08705,0.05553
06/17/24 13:26:55.178562 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.11924,-0.05430,-0.40243 -0.01025,-0.38367,0.84766 -0.20550,-0.04800,-0.50850 -0.11924,-0.05430,-0.40243 -0.01025,-0.38367,0.84766 -0.20575,-0.05324,-0.50874 -0.01568,-0.07944,0.13470
06/17/24 13:26:55.222130 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.03407,-0.05749,-0.10007 -0.01276,-0.36298,0.95404 -0.21450,-0.04950,-0.51150 0.03407,-0.05749,-0.10007 -0.01276,-0.36298,0.95404 -0.20763,-0.05302,-0.50851 -0.05129,0.01378,0.10829
06/17/24 13:26:55.266190 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.16821,-0.00319,-0.03833 0.21918,-0.22894,1.12335 -0.20400,-0.04950,-0.51150 0.16821,-0.00319,-0.03833 0.21918,-0.22894,1.12335 -0.20487,-0.04894,-0.51082 -0.03585,0.15414,-0.17046
06/17/24 13:26:55.310429 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.36623,0.12350,-0.55680 0.12732,-0.30011,1.22546 -0.20550,-0.05100,-0.50700 0.36623,0.12350,-0.55680 0.12732,-0.30011,1.22546 -0.20603,-0.05426,-0.51129 -0.06734,0.26504,-0.05630
06/17/24 13:26:55.354008 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -1.04333,0.02768,0.17886 -0.33350,-0.86523,1.51788 -0.20400,-0.05100,-0.51450 -1.04333,0.02768,0.17886 -0.33350,-0.86523,1.51788 -0.20436,-0.05520,-0.51396 -0.11219,0.67010,0.60167
06/17/24 13:26:55.398201 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.78888,0.11285,0.86128 0.02960,-0.84229,0.66675 -0.19650,-0.04500,-0.50700 0.78888,0.11285,0.86128 0.02960,-0.84229,0.66675 -0.19614,-0.04478,-0.50656 0.40480,-0.09856,0.42239
06/17/24 13:26:55.441959 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.37475,-0.42265,-0.14905 0.67499,-0.28662,0.23267 -0.19350,-0.05550,-0.50850 0.37475,-0.42265,-0.14905 0.67499,-0.28662,0.23267 -0.19432,-0.05352,-0.50690 0.56680,-0.61615,-0.35113
06/17/24 13:26:55.486164 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.60257,-0.40349,0.01810 -0.36523,-0.69196,1.01105 -0.20400,-0.05700,-0.49950 -0.60257,-0.40349,0.01810 -0.36523,-0.69196,1.01105 -0.20391,-0.05775,-0.50099 -0.11755,0.13390,0.57867
06/17/24 13:26:55.530373 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.20867,-1.11466,1.11146 -0.29468,-0.62402,0.96667 -0.21150,-0.04950,-0.50100 0.20867,-1.11466,1.11146 -0.29468,-0.62402,0.96667 -0.20967,-0.04969,-0.50042 -0.10672,0.07363,0.49661
06/17/24 13:26:55.574181 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.13840,-1.11146,1.17215 0.40131,-0.41223,0.55029 -0.22200,-0.04500,-0.49650 0.13840,-1.11146,1.17215 0.40131,-0.41223,0.55029 -0.22032,-0.04430,-0.49636 0.31894,-0.28085,-0.12209
06/17/24 13:26:55.618401 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.03620,-0.77930,1.02097 0.32404,-0.41791,0.64587 -0.23550,-0.03600,-0.48300 -0.03620,-0.77930,1.02097 0.32404,-0.41791,0.64587 -0.23579,-0.03596,-0.48407 0.22048,-0.19774,-0.06755
06/17/24 13:26:55.661987 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.13095,-0.74417,0.94964 0.17755,-0.42694,0.81622 -0.24450,-0.03300,-0.48900 -0.13095,-0.74417,0.94964 0.17755,-0.42694,0.81622 -0.24372,-0.03376,-0.48824 0.06620,-0.06574,0.05290
06/17/24 13:26:55.706303 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.05855,-0.52060,0.83253 0.33051,-0.33728,0.81366 -0.25350,-0.02400,-0.48300 0.05855,-0.52060,0.83253 0.33051,-0.33728,0.81366 -0.25071,-0.02358,-0.48105 0.07681,-0.06731,-0.09601
06/17/24 13:26:55.750435 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.01597,-0.14372,0.78143 0.19287,-0.40192,0.91418 -0.25350,-0.01650,-0.46950 0.01597,-0.14372,0.78143 0.19287,-0.40192,0.91418 -0.25352,-0.01670,-0.46975 0.02261,0.01515,0.05858
06/17/24 13:26:55.794174 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.61854,-0.16182,0.45353 0.19495,-0.33038,0.97046 -0.25050,-0.01800,-0.46950 0.61854,-0.16182,0.45353 0.19495,-0.33038,0.97046 -0.25067,-0.01479,-0.46909 -0.04352,0.04236,0.02325
06/17/24 13:26:55.838287 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 0.09795,-0.03300,0.25019 0.25488,-0.12219,0.93066 -0.25350,-0.02400,-0.47100 0.09795,-0.03300,0.25019 0.25488,-0.12219,0.93066 -0.25316,-0.02318,-0.46753 -0.13390,-0.04422,-0.12075
06/17/24 13:26:55.881848 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.53337,-0.03513,-0.30448 0.52789,-0.70343,0.84357 -0.24900,-0.02100,-0.46500 -0.53337,-0.03513,-0.30448 0.52789,-0.70343,0.84357 -0.24922,-0.02118,-0.46534 0.48514,0.11547,-0.07390
06/17/24 13:26:55.926273 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 -0.36410,-0.15437,-0.85808 0.55975,-1.04285,1.54797 -0.24750,-0.00150,-0.46800 -0.36410,-0.15437,-0.85808 0.55975,-1.04285,1.54797 -0.24837,-0.00159,-0.46918 0.42702,0.89830,0.10573
06/17/24 13:26:55.970486 99.00000,170.44000,-0.74550,0.12556,0.75600,0.34500,0.01500,1.09200,0.94800,177.40381,42.53000,-1.64958 91 1.32545,0.24806,-0.87192 0.08868,-0.84528,0.65247 -0.25500,-0.00150,-0.46350 1.32545,0.24806,-0.87192 0.08868,-0.84528,0.65247 -0.25489,-0.00150,-0.46412 0.44085,-0.12121,0.42596
