# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(StepIndex),%float(StepHeading),%float(StepDistanceX),%float(StepDistanceY),%float(StepDistance),%float(StepTime),%float(StepAmplitude),%float(StepDutyCucle),%float(StepRatio),%float(Altitude),%float(Confidence),%float(AltitudeOffset) %int(BatteryLevel) %float(RawGyroX),%float(RawGyroY),%float(RawGyroZ) %float(RawAccelX),%float(RawAccelY),%float(RawAccelZ) %float(RawCompassX),%float(RawCompassY),%float(RawCompassZ) %float(CorrectedGyroX),%float(CorrectedGyroY),%float(CorrectedGyroZ) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ) %float(CorrectedCompassX),%float(CorrectedCompassY),%float(CorrectedCompassZ) %float(LinearAccelX),%float(LinearAccelY),%float(LinearAccelZ)"
06/13/24 12:28:59.553181 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00426,-0.00106,0.00000 0.24164,0.95050,0.14502 -0.43050,0.12900,0.15150 0.00426,-0.00106,0.00000 0.24164,0.95050,0.14502 -0.42952,0.12983,0.15067 -0.08682,-0.05693,0.29319
06/13/24 12:28:59.596409 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00852,-0.00106,0.00639 0.24390,0.94843,0.14642 -0.43200,0.13650,0.15000 0.00852,-0.00106,0.00639 0.24390,0.94843,0.14642 -0.43236,0.13557,0.14938 -0.08364,-0.05741,0.29150
06/13/24 12:28:59.634926 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00000,0.00000,-0.00426 0.24298,0.94641,0.14526 -0.42900,0.13050,0.14700 0.00000,0.00000,-0.00426 0.24298,0.94641,0.14526 -0.42864,0.13045,0.14685 -0.08413,-0.05975,0.29100
06/13/24 12:28:59.678799 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00213,0.00319,-0.01278 0.24548,0.93958,0.15198 -0.42450,0.13500,0.14250 0.00213,0.00319,-0.01278 0.24548,0.93958,0.15198 -0.42592,0.13580,0.14321 -0.07473,-0.06378,0.28996
06/13/24 12:28:59.716663 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01810,0.00639,0.00852 0.24426,0.94318,0.15149 -0.43050,0.12750,0.14250 -0.01810,0.00639,0.00852 0.24426,0.94318,0.15149 -0.43035,0.12827,0.14227 -0.07694,-0.06150,0.29238
06/13/24 12:28:59.760525 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01065,-0.00852,0.02981 0.25067,0.93494,0.13696 -0.43350,0.12900,0.14850 0.01065,-0.00852,0.02981 0.25067,0.93494,0.13696 -0.43114,0.13136,0.14818 -0.08389,-0.06653,0.27804
06/13/24 12:28:59.798588 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00745,0.00106,-0.00213 0.25531,0.94659,0.14954 -0.42750,0.13350,0.14550 0.00745,0.00106,-0.00213 0.25531,0.94659,0.14954 -0.42759,0.13342,0.14590 -0.07481,-0.05332,0.28598
06/13/24 12:28:59.842300 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00106,0.00106,-0.00532 0.24341,0.94800,0.14313 -0.42450,0.13350,0.14700 0.00106,0.00106,-0.00532 0.24341,0.94800,0.14313 -0.42615,0.13232,0.14740 -0.08504,-0.05880,0.29215
06/13/24 12:28:59.880821 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00000,0.01278,0.01384 0.23962,0.94708,0.14740 -0.42300,0.12900,0.14550 0.00000,0.01278,0.01384 0.23962,0.94708,0.14740 -0.42623,0.13101,0.14419 -0.08250,-0.06137,0.29711
06/13/24 12:28:59.924046 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01278,-0.01278,0.00319 0.24731,0.94800,0.14819 -0.43350,0.13200,0.14100 0.01278,-0.01278,0.00319 0.24731,0.94800,0.14819 -0.43250,0.13115,0.14250 -0.07834,-0.05650,0.29241
06/13/24 12:28:59.962563 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00106,-0.00106,-0.01065 0.24805,0.94696,0.15033 -0.43500,0.13800,0.15000 -0.00106,-0.00106,-0.01065 0.24805,0.94696,0.15033 -0.43205,0.13732,0.15015 -0.07585,-0.05693,0.29278
06/13/24 12:29:00.005747 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00000,-0.00426,0.00745 0.24280,0.94452,0.14362 -0.42600,0.13500,0.14400 0.00000,-0.00426,0.00745 0.24280,0.94452,0.14362 -0.42698,0.13387,0.14404 -0.08252,-0.06223,0.29234
06/13/24 12:29:00.044252 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01065,0.02129,0.00213 0.24347,0.94775,0.14703 -0.43200,0.13800,0.14250 -0.01065,0.02129,0.00213 0.24347,0.94775,0.14703 -0.42960,0.13661,0.14509 -0.08037,-0.05898,0.29521
06/13/24 12:29:00.087455 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00532,-0.00213,-0.01278 0.24738,0.95056,0.14648 -0.42750,0.13650,0.14850 0.00532,-0.00213,-0.01278 0.24738,0.95056,0.14648 -0.42783,0.13601,0.14840 -0.08001,-0.05457,0.29322
06/13/24 12:29:00.125975 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01703,-0.00106,0.00639 0.24939,0.94464,0.14502 -0.43500,0.12900,0.14850 0.01703,-0.00106,0.00639 0.24939,0.94464,0.14502 -0.43487,0.12958,0.14834 -0.07825,-0.05863,0.28856
06/13/24 12:29:00.169691 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01171,0.01810,-0.01916 0.24384,0.94739,0.15320 -0.43200,0.13050,0.15000 0.01171,0.01810,-0.01916 0.24384,0.94739,0.15320 -0.43209,0.13073,0.14839 -0.07405,-0.05867,0.29814
06/13/24 12:29:00.213102 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01916,-0.00319,0.00426 0.24780,0.94458,0.14557 -0.43650,0.13200,0.14850 0.01916,-0.00319,0.00426 0.24780,0.94458,0.14557 -0.43553,0.13215,0.14740 -0.07786,-0.05957,0.29044
06/13/24 12:29:00.251460 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00745,0.00319,-0.00532 0.24860,0.94543,0.14209 -0.43050,0.13800,0.14700 0.00745,0.00319,-0.00532 0.24860,0.94543,0.14209 -0.43062,0.13698,0.14654 -0.08053,-0.05860,0.28829
06/13/24 12:29:00.294884 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00639,0.00319,-0.00426 0.24481,0.93976,0.15283 -0.42600,0.13350,0.14850 -0.00639,0.00319,-0.00426 0.24481,0.93976,0.15283 -0.42717,0.13390,0.14889 -0.07076,-0.06468,0.29430
06/13/24 12:29:00.333413 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00106,0.00532,0.00106 0.24500,0.94141,0.14520 -0.43500,0.13650,0.15000 0.00106,0.00532,0.00106 0.24500,0.94141,0.14520 -0.43576,0.13612,0.14882 -0.07772,-0.06380,0.29128
06/13/24 12:29:00.377101 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00319,0.00319,-0.01384 0.24774,0.94324,0.15216 -0.43350,0.12900,0.14850 0.00319,0.00319,-0.01384 0.24774,0.94324,0.15216 -0.43046,0.12885,0.14635 -0.07070,-0.06034,0.29370
06/13/24 12:29:00.415146 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01384,0.00639,0.00319 0.24585,0.94568,0.14923 -0.43200,0.13650,0.14700 -0.01384,0.00639,0.00319 0.24585,0.94568,0.14923 -0.43075,0.13653,0.14780 -0.07458,-0.05947,0.29474
06/13/24 12:29:00.458850 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00319,0.00000,0.00319 0.24792,0.94775,0.14465 -0.42450,0.13350,0.14400 -0.00319,0.00000,0.00319 0.24792,0.94775,0.14465 -0.42525,0.13369,0.14435 -0.07812,-0.05702,0.29209
06/13/24 12:29:00.496877 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00532,0.00532,0.01065 0.25073,0.94800,0.15112 -0.43650,0.12900,0.14550 0.00532,0.00532,0.01065 0.25073,0.94800,0.15112 -0.43290,0.12919,0.14566 -0.07131,-0.05489,0.29340
06/13/24 12:29:00.540605 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00639,-0.00213,-0.00106 0.24518,0.94812,0.14966 -0.43200,0.13650,0.15600 -0.00639,-0.00213,-0.00106 0.24518,0.94812,0.14966 -0.43187,0.13633,0.15496 -0.07461,-0.05789,0.29717
06/13/24 12:29:00.578639 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01278,-0.00532,-0.00106 0.24963,0.94501,0.14862 -0.43500,0.13500,0.14400 -0.01278,-0.00532,-0.00106 0.24963,0.94501,0.14862 -0.43292,0.13492,0.14426 -0.07253,-0.05825,0.29203
06/13/24 12:29:00.622318 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00319,0.01384,-0.01171 0.24475,0.94556,0.14941 -0.43350,0.13500,0.14250 0.00319,0.01384,-0.01171 0.24475,0.94556,0.14941 -0.43374,0.13516,0.14210 -0.07378,-0.06026,0.29624
06/13/24 12:29:00.660835 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01065,0.00852,0.01384 0.24548,0.95239,0.14490 -0.42450,0.13050,0.14700 -0.01065,0.00852,0.01384 0.24548,0.95239,0.14490 -0.42427,0.13040,0.14670 -0.07938,-0.05444,0.29653
06/13/24 12:29:00.704033 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00639,-0.00745,0.00852 0.24738,0.94910,0.14526 -0.43350,0.13200,0.14850 0.00639,-0.00745,0.00852 0.24738,0.94910,0.14526 -0.43325,0.13177,0.14791 -0.07685,-0.05627,0.29419
06/13/24 12:29:00.742595 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01597,-0.01278,-0.00852 0.24646,0.94781,0.14856 -0.42600,0.13200,0.13950 -0.01597,-0.01278,-0.00852 0.24646,0.94781,0.14856 -0.42676,0.13208,0.14018 -0.07361,-0.05768,0.29629
06/13/24 12:29:00.786001 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01171,-0.00106,0.00852 0.24622,0.94720,0.14343 -0.43500,0.13800,0.14850 -0.01171,-0.00106,0.00852 0.24622,0.94720,0.14343 -0.43348,0.13592,0.15040 -0.07776,-0.05875,0.29392
06/13/24 12:29:00.824313 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00532,-0.01703,-0.01278 0.24707,0.94281,0.14288 -0.43350,0.13650,0.14850 -0.00532,-0.01703,-0.01278 0.24707,0.94281,0.14288 -0.43300,0.13674,0.14874 -0.07628,-0.06210,0.29133
06/13/24 12:29:00.868187 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.02023,0.00958,0.01278 0.24823,0.94690,0.14807 -0.43050,0.13650,0.14550 0.02023,0.00958,0.01278 0.24823,0.94690,0.14807 -0.43140,0.13395,0.14779 -0.07212,-0.05767,0.29492
06/13/24 12:29:00.906078 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00426,0.00106,-0.02023 0.24176,0.94641,0.14917 -0.42900,0.13050,0.14700 0.00426,0.00106,-0.02023 0.24176,0.94641,0.14917 -0.42884,0.13038,0.14740 -0.07325,-0.06154,0.30055
06/13/24 12:29:00.949935 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00532,-0.01490,0.00000 0.24695,0.94775,0.14783 -0.42900,0.13950,0.14850 0.00532,-0.01490,0.00000 0.24695,0.94775,0.14783 -0.43000,0.13753,0.14621 -0.07274,-0.05780,0.29672
06/13/24 12:29:00.987950 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00213,0.00106,0.01065 0.24805,0.95258,0.15094 -0.43650,0.13650,0.13950 -0.00213,0.00106,0.01065 0.24805,0.95258,0.15094 -0.43448,0.13586,0.14209 -0.07096,-0.05299,0.29974
06/13/24 12:29:01.031640 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00319,-0.00532,-0.00532 0.24231,0.94855,0.14801 -0.42450,0.13350,0.14100 -0.00319,-0.00532,-0.00532 0.24231,0.94855,0.14801 -0.42534,0.13334,0.14120 -0.07407,-0.05968,0.30113
06/13/24 12:29:01.070173 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00319,0.00745,0.00319 0.24652,0.95013,0.14832 -0.42900,0.13500,0.14400 -0.00319,0.00745,0.00319 0.24652,0.95013,0.14832 -0.43088,0.13449,0.14583 -0.07242,-0.05614,0.29902
06/13/24 12:29:01.113369 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00426,-0.01278,-0.00319 0.24390,0.94379,0.15295 -0.42750,0.13650,0.15000 -0.00426,-0.01278,-0.00319 0.24390,0.94379,0.15295 -0.42841,0.13562,0.15123 -0.06720,-0.06256,0.30050
06/13/24 12:29:01.157045 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00532,0.00639,-0.01278 0.24335,0.94580,0.15216 -0.43050,0.13350,0.15300 -0.00532,0.00639,-0.01278 0.24335,0.94580,0.15216 -0.43025,0.13330,0.15245 -0.06843,-0.06120,0.30148
06/13/24 12:29:01.195083 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01916,0.00852,-0.01703 0.24750,0.94794,0.15070 -0.42900,0.13500,0.15000 -0.01916,0.00852,-0.01703 0.24750,0.94794,0.15070 -0.42948,0.13503,0.15040 -0.06858,-0.05731,0.29864
06/13/24 12:29:01.238808 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01597,0.02023,0.00319 0.25037,0.94659,0.14240 -0.42450,0.13350,0.14850 0.01597,0.02023,0.00319 0.25037,0.94659,0.14240 -0.42578,0.13395,0.14894 -0.07408,-0.05755,0.29206
06/13/24 12:29:01.276822 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01065,0.01278,-0.01278 0.24335,0.95441,0.14661 -0.42600,0.12750,0.14700 0.01065,0.01278,-0.01278 0.24335,0.95441,0.14661 -0.42628,0.12738,0.14700 -0.07533,-0.05438,0.30286
06/13/24 12:29:01.320710 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00639,-0.00426,-0.00745 0.24603,0.94452,0.14795 -0.43500,0.13200,0.14700 -0.00639,-0.00426,-0.00745 0.24603,0.94452,0.14795 -0.43316,0.13194,0.14685 -0.06992,-0.06121,0.29719
06/13/24 12:29:01.359083 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.02023,-0.01278,-0.01065 0.24384,0.94849,0.14911 -0.43200,0.13800,0.14400 -0.02023,-0.01278,-0.01065 0.24384,0.94849,0.14911 -0.43244,0.13764,0.14451 -0.07061,-0.05897,0.30132
06/13/24 12:29:01.402519 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00958,-0.00958,0.00852 0.24701,0.95410,0.14752 -0.43350,0.13500,0.14850 -0.00958,-0.00958,0.00852 0.24701,0.95410,0.14752 -0.43353,0.13499,0.14798 -0.07234,-0.05269,0.30076
06/13/24 12:29:01.441053 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00852,0.00319,0.00852 0.24683,0.94904,0.15051 -0.43350,0.12900,0.14550 -0.00852,0.00319,0.00852 0.24683,0.94904,0.15051 -0.43409,0.12968,0.14690 -0.06828,-0.05682,0.30000
06/13/24 12:29:01.484243 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00958,-0.01490,0.01810 0.24652,0.94702,0.15021 -0.43350,0.12750,0.14400 -0.00958,-0.01490,0.01810 0.24652,0.94702,0.15021 -0.43475,0.12829,0.14379 -0.06771,-0.05875,0.29941
06/13/24 12:29:01.522762 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01065,-0.00532,0.00319 0.24414,0.94708,0.14447 -0.43650,0.13800,0.15000 -0.01065,-0.00532,0.00319 0.24414,0.94708,0.14447 -0.43521,0.13382,0.14794 -0.07349,-0.06034,0.29845
06/13/24 12:29:01.566476 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01171,-0.01703,0.00000 0.24841,0.94342,0.14294 -0.42450,0.13200,0.14550 -0.01171,-0.01703,0.00000 0.24841,0.94342,0.14294 -0.42396,0.13197,0.14628 -0.07195,-0.06128,0.29292
06/13/24 12:29:01.604495 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00958,0.00639,0.00745 0.24774,0.94525,0.14697 -0.42450,0.13200,0.15300 -0.00958,0.00639,0.00745 0.24774,0.94525,0.14697 -0.42697,0.13317,0.15270 -0.06888,-0.05980,0.29623
06/13/24 12:29:01.648183 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00532,0.01278,0.00213 0.24640,0.94824,0.14697 -0.43800,0.12750,0.14550 -0.00532,0.01278,0.00213 0.24640,0.94824,0.14697 -0.43675,0.12829,0.14600 -0.07002,-0.05798,0.29860
06/13/24 12:29:01.686229 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00426,-0.00745,0.00319 0.24652,0.94653,0.14673 -0.43200,0.13200,0.14850 -0.00426,-0.00745,0.00319 0.24652,0.94653,0.14673 -0.42951,0.13189,0.14729 -0.06933,-0.05942,0.29787
06/13/24 12:29:01.729950 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.02342,0.00532,0.00852 0.24786,0.94745,0.14941 -0.43650,0.13500,0.14550 -0.02342,0.00532,0.00852 0.24786,0.94745,0.14941 -0.43572,0.13506,0.14599 -0.06658,-0.05783,0.29883
06/13/24 12:29:01.768504 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.02555,0.02236,-0.00106 0.24304,0.94977,0.14618 -0.42600,0.13500,0.14100 0.02555,0.02236,-0.00106 0.24304,0.94977,0.14618 -0.42595,0.13394,0.14134 -0.07148,-0.05867,0.30214
06/13/24 12:29:01.811689 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00319,-0.00639,-0.00852 0.24554,0.94946,0.14526 -0.43200,0.14100,0.14550 -0.00319,-0.00639,-0.00852 0.24554,0.94946,0.14526 -0.43200,0.13976,0.14570 -0.07081,-0.05757,0.29948
06/13/24 12:29:01.850191 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00106,0.00532,-0.00639 0.24500,0.94385,0.14526 -0.43350,0.13200,0.15150 0.00106,0.00532,-0.00639 0.24500,0.94385,0.14526 -0.43363,0.13236,0.15161 -0.06911,-0.06259,0.29741
06/13/24 12:29:01.893367 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00426,0.01916,-0.00319 0.24609,0.94806,0.14728 -0.43200,0.13200,0.14700 -0.00426,0.01916,-0.00319 0.24609,0.94806,0.14728 -0.43195,0.13230,0.14711 -0.06826,-0.05830,0.29936
06/13/24 12:29:01.937218 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01171,-0.01490,0.00532 0.24847,0.95068,0.15344 -0.43050,0.13650,0.14850 -0.01171,-0.01490,0.00532 0.24847,0.95068,0.15344 -0.43061,0.13603,0.14666 -0.06262,-0.05439,0.30163
06/13/24 12:29:01.975285 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01490,-0.00319,0.00532 0.25098,0.94275,0.15051 -0.43650,0.13350,0.14850 -0.01490,-0.00319,0.00532 0.25098,0.94275,0.15051 -0.43443,0.13209,0.14830 -0.06170,-0.05995,0.29482
06/13/24 12:29:02.018927 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00000,0.00319,-0.00426 0.24280,0.95239,0.14941 -0.42300,0.13350,0.15000 0.00000,0.00319,-0.00426 0.24280,0.95239,0.14941 -0.42513,0.13205,0.14880 -0.06818,-0.05631,0.30517
06/13/24 12:29:02.057468 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00639,-0.01171,-0.00213 0.24359,0.94586,0.15283 -0.43200,0.13200,0.14850 0.00639,-0.01171,-0.00213 0.24359,0.94586,0.15283 -0.43120,0.13172,0.14700 -0.06290,-0.06115,0.30323
06/13/24 12:29:02.100699 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01171,0.00532,0.01065 0.24658,0.94556,0.15192 -0.42750,0.13200,0.15150 -0.01171,0.00532,0.01065 0.24658,0.94556,0.15192 -0.42755,0.13454,0.15181 -0.06215,-0.05984,0.30032
06/13/24 12:29:02.139204 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01490,0.00852,0.00532 0.24622,0.95123,0.14825 -0.42600,0.13050,0.14250 -0.01490,0.00852,0.00532 0.24622,0.95123,0.14825 -0.42558,0.13020,0.14339 -0.06697,-0.05555,0.30162
06/13/24 12:29:02.182389 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01171,0.00852,0.00000 0.24414,0.94427,0.14569 -0.42150,0.13350,0.14550 0.01171,0.00852,0.00000 0.24414,0.94427,0.14569 -0.42318,0.13377,0.14550 -0.06781,-0.06273,0.29903
06/13/24 12:29:02.220853 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00532,-0.00213,-0.01171 0.23810,0.94751,0.14856 -0.42600,0.13200,0.15300 0.00532,-0.00213,-0.01171 0.23810,0.94751,0.14856 -0.42774,0.13268,0.15274 -0.06816,-0.06305,0.30662
06/13/24 12:29:02.264546 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01065,-0.00532,0.00852 0.24432,0.94244,0.14490 -0.43200,0.13350,0.14700 -0.01065,-0.00532,0.00852 0.24432,0.94244,0.14490 -0.43101,0.13346,0.14709 -0.06758,-0.06428,0.29792
06/13/24 12:29:02.302571 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00852,-0.00213,0.00532 0.24225,0.94543,0.14777 -0.43050,0.12900,0.15300 0.00852,-0.00213,0.00532 0.24225,0.94543,0.14777 -0.43131,0.12960,0.15169 -0.06642,-0.06270,0.30235
06/13/24 12:29:02.346286 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01597,-0.00958,-0.01065 0.24542,0.94592,0.14581 -0.43050,0.13350,0.14850 0.01597,-0.00958,-0.01065 0.24542,0.94592,0.14581 -0.43093,0.13348,0.14875 -0.06686,-0.06075,0.29933
06/13/24 12:29:02.384341 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00426,-0.00532,-0.00532 0.24786,0.94427,0.14386 -0.43200,0.13050,0.14700 0.00426,-0.00532,-0.00532 0.24786,0.94427,0.14386 -0.43185,0.13129,0.14755 -0.06689,-0.06102,0.29603
06/13/24 12:29:02.428002 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00106,-0.02023,-0.00106 0.24377,0.94916,0.14642 -0.42750,0.13350,0.14250 0.00106,-0.02023,-0.00106 0.24377,0.94916,0.14642 -0.42840,0.13380,0.14318 -0.06703,-0.05885,0.30251
