# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(StepIndex),%float(StepHeading),%float(StepDistanceX),%float(StepDistanceY),%float(StepDistance),%float(StepTime),%float(StepAmplitude),%float(StepDutyCucle),%float(StepRatio),%float(Altitude),%float(Confidence),%float(AltitudeOffset) %int(BatteryLevel) %float(RawGyroX),%float(RawGyroY),%float(RawGyroZ) %float(RawAccelX),%float(RawAccelY),%float(RawAccelZ) %float(RawCompassX),%float(RawCompassY),%float(RawCompassZ) %float(CorrectedGyroX),%float(CorrectedGyroY),%float(CorrectedGyroZ) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ) %float(CorrectedCompassX),%float(CorrectedCompassY),%float(CorrectedCompassZ) %float(LinearAccelX),%float(LinearAccelY),%float(LinearAccelZ)"
06/24/24 13:40:58.066971 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.01490,0.04152,-0.00319 -0.12897,-0.20343,0.96338 -0.12300,-0.19500,-0.59250 -0.01490,0.04152,-0.00319 -0.12897,-0.20343,0.96338 -0.12021,-0.19633,-0.59147 0.00857,-0.00988,0.07554
06/24/24 13:40:58.111057 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.01065,0.01810,0.01171 -0.13385,-0.19098,0.95892 -0.12150,-0.19500,-0.59250 -0.01065,0.01810,0.01171 -0.13385,-0.19098,0.95892 -0.12011,-0.19597,-0.59132 -0.00202,-0.01539,0.06674
06/24/24 13:40:58.154568 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.01490,0.02768,-0.01490 -0.12701,-0.19983,0.96484 -0.12000,-0.19350,-0.59250 -0.01490,0.02768,-0.01490 -0.12701,-0.19983,0.96484 -0.11993,-0.19595,-0.59141 0.00841,-0.00888,0.06779
06/24/24 13:40:58.198811 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.01703,0.01810,0.01278 -0.13123,-0.20355,0.96320 -0.11850,-0.20100,-0.59400 -0.01703,0.01810,0.01278 -0.13123,-0.20355,0.96320 -0.11950,-0.19569,-0.59188 0.00657,-0.00946,0.07205
06/24/24 13:40:58.242882 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.00000,0.00852,0.01065 -0.12860,-0.19269,0.97113 -0.11250,-0.19350,-0.58650 0.00000,0.00852,0.01065 -0.12860,-0.19269,0.97113 -0.11928,-0.19546,-0.59199 0.00265,-0.00341,0.05963
06/24/24 13:40:58.286545 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.01916,-0.01171,0.00319 -0.13330,-0.19110,0.96399 -0.11700,-0.19200,-0.58800 -0.01916,-0.01171,0.00319 -0.13330,-0.19110,0.96399 -0.11896,-0.19522,-0.59203 -0.00269,-0.01016,0.06145
06/24/24 13:40:58.330647 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.03939,0.02981,-0.01278 -0.11646,-0.19110,0.96570 -0.11400,-0.18750,-0.60300 -0.03939,0.02981,-0.01278 -0.11646,-0.19110,0.96570 -0.11898,-0.19501,-0.59239 0.01077,-0.01006,0.05062
06/24/24 13:40:58.374237 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.01916,0.02129,-0.01171 -0.13623,-0.19678,0.96497 -0.11550,-0.19200,-0.59400 -0.01916,0.02129,-0.01171 -0.13623,-0.19678,0.96497 -0.11900,-0.19481,-0.59260 -0.00329,-0.00792,0.06482
06/24/24 13:40:58.418499 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.02342,0.01490,-0.00639 -0.14587,-0.19733,0.95477 -0.11550,-0.19500,-0.59550 -0.02342,0.01490,-0.00639 -0.14587,-0.19733,0.95477 -0.11880,-0.19418,-0.59284 -0.01114,-0.01686,0.07161
06/24/24 13:40:58.462597 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.01171,-0.00106,0.02023 -0.13080,-0.20325,0.95850 -0.11250,-0.19200,-0.59550 -0.01171,-0.00106,0.02023 -0.13080,-0.20325,0.95850 -0.11851,-0.19404,-0.59301 0.00444,-0.01382,0.06757
06/24/24 13:40:58.506100 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.01171,-0.02023,0.01810 -0.13806,-0.19525,0.96356 -0.11700,-0.19500,-0.59550 -0.01171,-0.02023,0.01810 -0.13806,-0.19525,0.96356 -0.11842,-0.19431,-0.59306 -0.00626,-0.00930,0.06406
06/24/24 13:40:58.550369 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.03513,-0.03726,0.04365 -0.15112,-0.19482,0.95612 -0.11850,-0.18750,-0.59400 -0.03513,-0.03726,0.04365 -0.15112,-0.19482,0.95612 -0.11838,-0.19379,-0.59321 -0.01814,-0.01536,0.07146
06/24/24 13:40:58.593906 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.02342,-0.04365,0.05004 -0.13873,-0.20074,0.96606 -0.12150,-0.19200,-0.59250 -0.02342,-0.04365,0.05004 -0.13873,-0.20074,0.96606 -0.11839,-0.19355,-0.59339 -0.00584,-0.00590,0.06754
06/24/24 13:40:58.638046 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.00745,-0.05110,0.06388 -0.12231,-0.19812,0.96466 -0.11400,-0.18900,-0.60000 0.00745,-0.05110,0.06388 -0.12231,-0.19812,0.96466 -0.11831,-0.19320,-0.59379 0.00534,-0.00934,0.05789
06/24/24 13:40:58.682304 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.01703,-0.07559,0.05323 -0.13055,-0.20392,0.95966 -0.12600,-0.19350,-0.59700 -0.01703,-0.07559,0.05323 -0.13055,-0.20392,0.95966 -0.11827,-0.19295,-0.59382 0.00079,-0.01265,0.06866
06/24/24 13:40:58.725811 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.00319,-0.02662,0.04471 -0.12598,-0.21033,0.96442 -0.12150,-0.19050,-0.59550 -0.00319,-0.02662,0.04471 -0.12598,-0.21033,0.96442 -0.11850,-0.19264,-0.59399 0.00801,-0.00746,0.07074
06/24/24 13:40:58.769882 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.00532,-0.05110,0.02449 -0.12152,-0.19592,0.95569 -0.12300,-0.19350,-0.60150 0.00532,-0.05110,0.02449 -0.12152,-0.19592,0.95569 -0.11862,-0.19233,-0.59432 0.00379,-0.01861,0.05798
06/24/24 13:40:58.814095 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.03300,-0.05217,0.04046 -0.11743,-0.19464,0.95538 -0.11700,-0.18450,-0.59700 -0.03300,-0.05217,0.04046 -0.11743,-0.19464,0.95538 -0.11865,-0.19213,-0.59433 0.00618,-0.01948,0.05457
06/24/24 13:40:58.857628 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.00213,-0.03726,0.04471 -0.12256,-0.20581,0.96222 -0.12450,-0.19050,-0.59400 -0.00213,-0.03726,0.04471 -0.12256,-0.20581,0.96222 -0.11874,-0.19176,-0.59442 0.00779,-0.01056,0.06479
06/24/24 13:40:58.901695 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.01278,-0.03939,0.04152 -0.12738,-0.20496,0.96625 -0.12900,-0.18600,-0.60150 -0.01278,-0.03939,0.04152 -0.12738,-0.20496,0.96625 -0.11911,-0.19126,-0.59482 0.00282,-0.00627,0.06597
06/24/24 13:40:58.945393 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.00319,-0.03833,0.01810 -0.11212,-0.20056,0.96655 -0.13350,-0.18450,-0.59850 -0.00319,-0.03833,0.01810 -0.11212,-0.20056,0.96655 -0.11960,-0.19106,-0.59489 0.01298,-0.00807,0.05407
06/24/24 13:40:58.989475 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.00532,-0.02129,0.04578 -0.11945,-0.20319,0.96271 -0.12600,-0.19050,-0.60000 -0.00532,-0.02129,0.04578 -0.11945,-0.20319,0.96271 -0.12029,-0.19077,-0.59501 0.00830,-0.01076,0.06072
06/24/24 13:40:59.033566 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.02023,-0.02023,0.03620 -0.12457,-0.20587,0.95862 -0.12900,-0.18600,-0.59400 0.02023,-0.02023,0.03620 -0.12457,-0.20587,0.95862 -0.12082,-0.19052,-0.59519 0.00573,-0.01389,0.06636
06/24/24 13:40:59.077236 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.02342,-0.00745,0.02023 -0.11414,-0.19678,0.96527 -0.13350,-0.18600,-0.59400 0.02342,-0.00745,0.02023 -0.11414,-0.19678,0.96527 -0.12139,-0.19020,-0.59519 0.01006,-0.00972,0.05231
06/24/24 13:40:59.121380 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.00106,-0.00532,0.01916 -0.11847,-0.20703,0.96069 -0.12450,-0.19350,-0.59850 -0.00106,-0.00532,0.01916 -0.11847,-0.20703,0.96069 -0.12181,-0.19016,-0.59536 0.01222,-0.01229,0.06417
06/24/24 13:40:59.164890 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.02129,-0.00852,0.02768 -0.11444,-0.19830,0.96210 -0.13500,-0.19050,-0.59100 0.02129,-0.00852,0.02768 -0.11444,-0.19830,0.96210 -0.12246,-0.18995,-0.59519 0.01141,-0.01260,0.05436
06/24/24 13:40:59.209110 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.00000,0.03194,0.00639 -0.12097,-0.20013,0.96503 -0.12600,-0.19200,-0.58950 0.00000,0.03194,0.00639 -0.12097,-0.20013,0.96503 -0.12298,-0.19005,-0.59541 0.00752,-0.00877,0.05810
06/24/24 13:40:59.253181 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.00745,0.01810,0.01597 -0.11981,-0.20056,0.96161 -0.13050,-0.18600,-0.59550 0.00745,0.01810,0.01597 -0.11981,-0.20056,0.96161 -0.12347,-0.18974,-0.59545 0.00939,-0.01217,0.05815
06/24/24 13:40:59.296707 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.02023,0.00852,0.00106 -0.10986,-0.19550,0.96625 -0.12600,-0.18450,-0.59400 0.02023,0.00852,0.00106 -0.10986,-0.19550,0.96625 -0.12376,-0.18962,-0.59534 0.01512,-0.00932,0.04736
06/24/24 13:40:59.340950 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.02555,0.00426,0.01278 -0.12006,-0.19519,0.95880 -0.12450,-0.19350,-0.59550 -0.02555,0.00426,0.01278 -0.12006,-0.19519,0.95880 -0.12397,-0.18953,-0.59542 0.00623,-0.01565,0.05316
06/24/24 13:40:59.384491 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.01384,0.00106,0.01171 -0.12231,-0.20667,0.97021 -0.12900,-0.18600,-0.59100 -0.01384,0.00106,0.01171 -0.12231,-0.20667,0.97021 -0.12423,-0.18925,-0.59516 0.01003,-0.00242,0.06097
06/24/24 13:40:59.428741 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.00319,0.01703,-0.00319 -0.12109,-0.20160,0.96698 -0.13050,-0.18300,-0.59550 0.00319,0.01703,-0.00319 -0.12109,-0.20160,0.96698 -0.12478,-0.18923,-0.59490 0.00806,-0.00646,0.05637
06/24/24 13:40:59.472828 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.00532,0.02236,0.02555 -0.11859,-0.19183,0.96027 -0.12600,-0.18600,-0.59400 0.00532,0.02236,0.02555 -0.11859,-0.19183,0.96027 -0.12512,-0.18912,-0.59499 0.00455,-0.01478,0.04799
06/24/24 13:40:59.516422 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.01278,0.01384,0.01171 -0.12012,-0.19470,0.96167 -0.12750,-0.19050,-0.59550 0.01278,0.01384,0.01171 -0.12012,-0.19470,0.96167 -0.12510,-0.18914,-0.59474 0.00464,-0.01281,0.05078
06/24/24 13:40:59.560692 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.02555,0.00213,0.00000 -0.12482,-0.19342,0.96741 -0.13050,-0.19050,-0.60150 0.02555,0.00213,0.00000 -0.12482,-0.19342,0.96741 -0.12530,-0.18911,-0.59486 0.00027,-0.00692,0.05157
06/24/24 13:40:59.604729 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.00106,-0.01597,0.02129 -0.11993,-0.19067,0.95819 -0.13050,-0.19050,-0.59250 0.00106,-0.01597,0.02129 -0.11993,-0.19067,0.95819 -0.12556,-0.18892,-0.59508 0.00242,-0.01691,0.04899
06/24/24 13:40:59.648258 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.00639,-0.00958,0.03300 -0.12231,-0.19495,0.96887 -0.12900,-0.19050,-0.59550 0.00639,-0.00958,0.03300 -0.12231,-0.19495,0.96887 -0.12579,-0.18913,-0.59514 0.00212,-0.00552,0.05179
06/24/24 13:40:59.692486 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.00852,-0.00852,0.03194 -0.11230,-0.19910,0.95953 -0.12750,-0.18750,-0.58950 0.00852,-0.00852,0.03194 -0.11230,-0.19910,0.95953 -0.12595,-0.18883,-0.59479 0.01249,-0.01504,0.05154
06/24/24 13:40:59.736015 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.00639,0.00319,0.03407 -0.12604,-0.18579,0.96484 -0.12750,-0.18450,-0.60000 -0.00639,0.00319,0.03407 -0.12604,-0.18579,0.96484 -0.12607,-0.18850,-0.59495 -0.00678,-0.01053,0.04714
06/24/24 13:40:59.780102 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.01597,-0.00426,0.04046 -0.13208,-0.19312,0.96503 -0.13050,-0.19050,-0.58950 -0.01597,-0.00426,0.04046 -0.13208,-0.19312,0.96503 -0.12633,-0.18837,-0.59476 -0.00819,-0.00866,0.05646
06/24/24 13:40:59.824364 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.00213,0.00426,0.04471 -0.12708,-0.19733,0.96002 -0.12000,-0.18900,-0.59100 -0.00213,0.00426,0.04471 -0.12708,-0.19733,0.96002 -0.12621,-0.18846,-0.59427 -0.00180,-0.01342,0.05822
06/24/24 13:40:59.867893 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.00958,0.01278,0.04046 -0.13196,-0.18927,0.96289 -0.13050,-0.18600,-0.60150 -0.00958,0.01278,0.04046 -0.13196,-0.18927,0.96289 -0.12618,-0.18859,-0.59436 -0.00978,-0.01138,0.05412
06/24/24 13:40:59.911991 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.00958,0.01703,0.04897 -0.12396,-0.19196,0.96362 -0.12750,-0.19350,-0.58950 0.00958,0.01703,0.04897 -0.12396,-0.19196,0.96362 -0.12643,-0.18871,-0.59429 -0.00122,-0.01100,0.05152
06/24/24 13:40:59.955662 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.00426,0.00958,0.03620 -0.12085,-0.19586,0.96277 -0.13350,-0.18450,-0.58950 -0.00426,0.00958,0.03620 -0.12085,-0.19586,0.96277 -0.12699,-0.18889,-0.59390 0.00412,-0.01155,0.05332
06/24/24 13:40:59.999722 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.02342,0.02555,0.03939 -0.12720,-0.19073,0.95972 -0.12300,-0.18900,-0.59850 -0.02342,0.02555,0.03939 -0.12720,-0.19073,0.95972 -0.12716,-0.18859,-0.59404 -0.00351,-0.01470,0.05277
06/24/24 13:41:00.043848 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.00319,0.01171,0.00745 -0.12592,-0.19806,0.96515 -0.12750,-0.18750,-0.59100 -0.00319,0.01171,0.00745 -0.12592,-0.19806,0.96515 -0.12721,-0.18842,-0.59392 0.00207,-0.00834,0.05659
06/24/24 13:41:00.087568 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.00852,0.02129,0.02555 -0.12518,-0.19104,0.96606 -0.12450,-0.18600,-0.59250 -0.00852,0.02129,0.02555 -0.12518,-0.19104,0.96606 -0.12727,-0.18823,-0.59389 -0.00112,-0.00856,0.04988
06/24/24 13:41:00.131683 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.02023,0.03833,-0.01597 -0.12799,-0.19061,0.96075 -0.13050,-0.17550,-0.59700 -0.02023,0.03833,-0.01597 -0.12799,-0.19061,0.96075 -0.12738,-0.18789,-0.59391 -0.00352,-0.01353,0.05135
06/24/24 13:41:00.175267 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.02236,0.02768,-0.02768 -0.12927,-0.19330,0.95746 -0.12750,-0.18600,-0.59100 -0.02236,0.02768,-0.02768 -0.12927,-0.19330,0.95746 -0.12742,-0.18795,-0.59385 -0.00279,-0.01619,0.05397
06/24/24 13:41:00.219591 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.00106,0.03620,-0.06281 -0.13312,-0.19226,0.96088 -0.12600,-0.19200,-0.59250 0.00106,0.03620,-0.06281 -0.13312,-0.19226,0.96088 -0.12707,-0.18781,-0.59362 -0.00637,-0.01257,0.05396
06/24/24 13:41:00.263741 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.03407,0.04046,-0.07239 -0.13422,-0.19366,0.96167 -0.12000,-0.18450,-0.59250 -0.03407,0.04046,-0.07239 -0.13422,-0.19366,0.96167 -0.12707,-0.18763,-0.59369 -0.00658,-0.01143,0.05494
06/24/24 13:41:00.307291 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.01490,0.06920,-0.08517 -0.14581,-0.19781,0.96387 -0.11850,-0.18450,-0.59700 0.01490,0.06920,-0.08517 -0.14581,-0.19781,0.96387 -0.12673,-0.18730,-0.59398 -0.01297,-0.00742,0.06367
06/24/24 13:41:00.351613 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.00000,0.04471,-0.09901 -0.13214,-0.19757,0.95599 -0.12150,-0.18600,-0.59700 0.00000,0.04471,-0.09901 -0.13214,-0.19757,0.95599 -0.12654,-0.18720,-0.59425 -0.00140,-0.01656,0.05713
06/24/24 13:41:00.395759 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.00852,0.05536,-0.09688 -0.13318,-0.18988,0.95605 -0.11850,-0.18150,-0.59700 -0.00852,0.05536,-0.09688 -0.13318,-0.18988,0.95605 -0.12591,-0.18719,-0.59435 -0.00694,-0.01756,0.05099
06/24/24 13:41:00.439482 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.04471,0.05962,-0.12350 -0.12854,-0.19421,0.95154 -0.11700,-0.18600,-0.59850 -0.04471,0.05962,-0.12350 -0.12854,-0.19421,0.95154 -0.12535,-0.18690,-0.59440 -0.00128,-0.02172,0.05128
06/24/24 13:41:00.483596 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.08410,0.06920,-0.15437 -0.11609,-0.19495,0.94617 -0.11400,-0.18300,-0.60150 -0.08410,0.06920,-0.15437 -0.11609,-0.19495,0.94617 -0.12488,-0.18639,-0.59460 0.00777,-0.02805,0.04436
06/24/24 13:41:00.527176 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.10753,0.05962,-0.20228 -0.12738,-0.22229,0.96704 -0.11100,-0.17700,-0.60000 -0.10753,0.05962,-0.20228 -0.12738,-0.22229,0.96704 -0.12427,-0.18621,-0.59490 0.00997,-0.00184,0.06621
06/24/24 13:41:00.571524 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.11179,0.00532,-0.22144 -0.12616,-0.23016,0.96594 -0.10950,-0.17700,-0.59700 -0.11179,0.00532,-0.22144 -0.12616,-0.23016,0.96594 -0.12338,-0.18595,-0.59512 0.01136,-0.00155,0.07009
06/24/24 13:41:00.615682 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.10859,0.02874,-0.30022 -0.11121,-0.22552,0.94672 -0.11700,-0.18000,-0.60150 -0.10859,0.02874,-0.30022 -0.11121,-0.22552,0.94672 -0.12279,-0.18543,-0.59534 0.01742,-0.02250,0.06068
06/24/24 13:41:00.659279 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.10966,0.07133,-0.32577 -0.10828,-0.22882,0.95935 -0.10500,-0.17700,-0.59400 -0.10966,0.07133,-0.32577 -0.10828,-0.22882,0.95935 -0.12182,-0.18447,-0.59550 0.01752,-0.00962,0.05730
06/24/24 13:41:00.703586 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.10646,0.07559,-0.40562 -0.10773,-0.22919,0.95844 -0.10500,-0.18150,-0.59100 -0.10646,0.07559,-0.40562 -0.10773,-0.22919,0.95844 -0.12080,-0.18418,-0.59557 0.01489,-0.01029,0.05453
06/24/24 13:41:00.747225 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.10220,0.13201,-0.46098 -0.11102,-0.25562,0.96326 -0.10950,-0.17100,-0.59850 -0.10220,0.13201,-0.46098 -0.11102,-0.25562,0.96326 -0.11969,-0.18351,-0.59559 0.02064,-0.00023,0.07459
06/24/24 13:41:00.791357 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.12669,0.18418,-0.51634 -0.11658,-0.26245,0.94891 -0.10200,-0.16950,-0.59700 -0.12669,0.18418,-0.51634 -0.11658,-0.26245,0.94891 -0.11846,-0.18269,-0.59564 0.01628,-0.01213,0.08221
06/24/24 13:41:00.835693 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.10007,0.17140,-0.62493 -0.09406,-0.26538,0.94080 -0.08850,-0.16350,-0.59550 -0.10007,0.17140,-0.62493 -0.09406,-0.26538,0.94080 -0.11646,-0.18137,-0.59580 0.03390,-0.02112,0.07077
06/24/24 13:41:00.879227 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.10114,0.18311,-0.60896 -0.10382,-0.28424,0.92450 -0.08850,-0.16050,-0.60300 -0.10114,0.18311,-0.60896 -0.10382,-0.28424,0.92450 -0.11416,-0.17973,-0.59619 0.02791,-0.03205,0.09250
06/24/24 13:41:00.923384 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 -0.06707,0.23102,-0.64942 -0.13074,-0.30603,0.97021 -0.08550,-0.16650,-0.59850 -0.06707,0.23102,-0.64942 -0.13074,-0.30603,0.97021 -0.10934,-0.17730,-0.59656 0.00869,0.02004,0.10727
06/24/24 13:41:00.967791 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.01597,0.16927,-0.68987 -0.10150,-0.28986,0.96619 -0.07650,-0.16650,-0.60150 0.01597,0.16927,-0.68987 -0.10150,-0.28986,0.96619 -0.10386,-0.17373,-0.59701 0.02660,0.01036,0.07939
06/24/24 13:41:01.011402 35.00000,165.64000,-0.19763,0.05059,0.20400,0.34700,0.01200,0.42200,0.95800,237.83676,80.46000,0.04602 99 0.06388,0.15118,-0.79527 -0.07013,-0.28082,0.93207 -0.07650,-0.15600,-0.60300 0.06388,0.15118,-0.79527 -0.07013,-0.28082,0.93207 -0.10155,-0.17266,-0.59747 0.04557,-0.02753,0.06900
